from,to,multimodal,segm
WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,WOMEN/Tees_Tanks/id_00004721/02_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00004721/02_1_front.jpg,WOMEN/Tees_Tanks/id_00004721/02_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_2_side.jpg,WOMEN/Jackets_Coats/id_00007765/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_2_side.jpg,WOMEN/Jackets_Coats/id_00007765/04_7_additional.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_1_front.jpg,WOMEN/Jackets_Coats/id_00007765/04_2_side.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_1_front.jpg,WOMEN/Jackets_Coats/id_00007765/04_7_additional.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00007765/04_2_side.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00007765/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00007765/04_1_front.jpg,TRUE,FALSE
WOMEN/Skirts/id_00004922/02_4_full.jpg,WOMEN/Skirts/id_00004922/02_1_front.jpg,TRUE,FALSE
WOMEN/Skirts/id_00004922/02_1_front.jpg,WOMEN/Skirts/id_00004922/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,WOMEN/Tees_Tanks/id_00006553/02_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00006553/02_3_back.jpg,WOMEN/Tees_Tanks/id_00006553/02_2_side.jpg,TRUE,FALSE
WOMEN/Shorts/id_00005599/04_1_front.jpg,WOMEN/Shorts/id_00005599/04_4_full.jpg,TRUE,TRUE
WOMEN/Shorts/id_00005599/04_4_full.jpg,WOMEN/Shorts/id_00005599/04_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004199/02_2_side.jpg,WOMEN/Dresses/id_00004199/02_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00004199/02_2_side.jpg,WOMEN/Dresses/id_00004199/02_3_back.jpg,TRUE,TRUE
WOMEN/Dresses/id_00004199/02_1_front.jpg,WOMEN/Dresses/id_00004199/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004199/02_1_front.jpg,WOMEN/Dresses/id_00004199/02_3_back.jpg,TRUE,TRUE
WOMEN/Dresses/id_00004199/02_3_back.jpg,WOMEN/Dresses/id_00004199/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00004199/02_3_back.jpg,WOMEN/Dresses/id_00004199/02_1_front.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,WOMEN/Blouses_Shirts/id_00003822/04_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,WOMEN/Blouses_Shirts/id_00003822/04_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003822/04_1_front.jpg,WOMEN/Blouses_Shirts/id_00003822/04_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_3_back.jpg,WOMEN/Sweaters/id_00000628/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00000628/01_3_back.jpg,WOMEN/Sweaters/id_00000628/01_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_3_back.jpg,WOMEN/Sweaters/id_00000628/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_4_full.jpg,WOMEN/Sweaters/id_00000628/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_4_full.jpg,WOMEN/Sweaters/id_00000628/01_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_4_full.jpg,WOMEN/Sweaters/id_00000628/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_1_front.jpg,WOMEN/Sweaters/id_00000628/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_1_front.jpg,WOMEN/Sweaters/id_00000628/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00000628/01_1_front.jpg,WOMEN/Sweaters/id_00000628/01_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_2_side.jpg,WOMEN/Sweaters/id_00000628/01_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00000628/01_2_side.jpg,WOMEN/Sweaters/id_00000628/01_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00000628/01_2_side.jpg,WOMEN/Sweaters/id_00000628/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,WOMEN/Tees_Tanks/id_00005433/04_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,WOMEN/Tees_Tanks/id_00005433/04_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00005433/04_3_back.jpg,WOMEN/Tees_Tanks/id_00005433/04_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007016/07_1_front.jpg,WOMEN/Dresses/id_00007016/07_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007016/07_1_front.jpg,WOMEN/Dresses/id_00007016/07_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_1_front.jpg,WOMEN/Dresses/id_00007016/07_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_7_additional.jpg,WOMEN/Dresses/id_00007016/07_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_7_additional.jpg,WOMEN/Dresses/id_00007016/07_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_7_additional.jpg,WOMEN/Dresses/id_00007016/07_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_2_side.jpg,WOMEN/Dresses/id_00007016/07_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_2_side.jpg,WOMEN/Dresses/id_00007016/07_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007016/07_2_side.jpg,WOMEN/Dresses/id_00007016/07_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_3_back.jpg,WOMEN/Dresses/id_00007016/07_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007016/07_3_back.jpg,WOMEN/Dresses/id_00007016/07_7_additional.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007016/07_3_back.jpg,WOMEN/Dresses/id_00007016/07_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_2_side.jpg,WOMEN/Sweaters/id_00003188/05_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_2_side.jpg,WOMEN/Sweaters/id_00003188/05_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_2_side.jpg,WOMEN/Sweaters/id_00003188/05_1_front.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003188/05_3_back.jpg,WOMEN/Sweaters/id_00003188/05_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_3_back.jpg,WOMEN/Sweaters/id_00003188/05_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_3_back.jpg,WOMEN/Sweaters/id_00003188/05_1_front.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003188/05_7_additional.jpg,WOMEN/Sweaters/id_00003188/05_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_7_additional.jpg,WOMEN/Sweaters/id_00003188/05_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_7_additional.jpg,WOMEN/Sweaters/id_00003188/05_1_front.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00003188/05_1_front.jpg,WOMEN/Sweaters/id_00003188/05_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_1_front.jpg,WOMEN/Sweaters/id_00003188/05_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00003188/05_1_front.jpg,WOMEN/Sweaters/id_00003188/05_7_additional.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_4_full.jpg,MEN/Tees_Tanks/id_00002310/07_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_4_full.jpg,MEN/Tees_Tanks/id_00002310/07_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_4_full.jpg,MEN/Tees_Tanks/id_00002310/07_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_1_front.jpg,MEN/Tees_Tanks/id_00002310/07_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/07_1_front.jpg,MEN/Tees_Tanks/id_00002310/07_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_1_front.jpg,MEN/Tees_Tanks/id_00002310/07_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_6_flat.jpg,MEN/Tees_Tanks/id_00002310/07_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/07_6_flat.jpg,MEN/Tees_Tanks/id_00002310/07_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_6_flat.jpg,MEN/Tees_Tanks/id_00002310/07_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_6_flat.jpg,MEN/Tees_Tanks/id_00002310/07_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_2_side.jpg,MEN/Tees_Tanks/id_00002310/07_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/07_2_side.jpg,MEN/Tees_Tanks/id_00002310/07_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_2_side.jpg,MEN/Tees_Tanks/id_00002310/07_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_3_back.jpg,MEN/Tees_Tanks/id_00002310/07_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00002310/07_3_back.jpg,MEN/Tees_Tanks/id_00002310/07_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00002310/07_3_back.jpg,MEN/Tees_Tanks/id_00002310/07_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_3_back.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_2_side.jpg,TRUE,FALSE
WOMEN/Rompers_Jumpsuits/id_00003075/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00003075/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,WOMEN/Tees_Tanks/id_00007896/05_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,WOMEN/Tees_Tanks/id_00007896/05_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007896/05_3_back.jpg,WOMEN/Tees_Tanks/id_00007896/05_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00001982/03_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00001982/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_3_back.jpg,WOMEN/Tees_Tanks/id_00001982/03_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_3_back.jpg,WOMEN/Tees_Tanks/id_00001982/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_1_front.jpg,WOMEN/Tees_Tanks/id_00001982/03_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001982/03_1_front.jpg,WOMEN/Tees_Tanks/id_00001982/03_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_4_full.jpg,WOMEN/Dresses/id_00006067/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_4_full.jpg,WOMEN/Dresses/id_00006067/02_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_4_full.jpg,WOMEN/Dresses/id_00006067/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_1_front.jpg,WOMEN/Dresses/id_00006067/02_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00006067/02_1_front.jpg,WOMEN/Dresses/id_00006067/02_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_1_front.jpg,WOMEN/Dresses/id_00006067/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_7_additional.jpg,WOMEN/Dresses/id_00006067/02_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00006067/02_7_additional.jpg,WOMEN/Dresses/id_00006067/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_7_additional.jpg,WOMEN/Dresses/id_00006067/02_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_2_side.jpg,WOMEN/Dresses/id_00006067/02_4_full.jpg,TRUE,TRUE
WOMEN/Dresses/id_00006067/02_2_side.jpg,WOMEN/Dresses/id_00006067/02_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006067/02_2_side.jpg,WOMEN/Dresses/id_00006067/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_4_full.jpg,WOMEN/Sweaters/id_00005831/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_4_full.jpg,WOMEN/Sweaters/id_00005831/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_4_full.jpg,WOMEN/Sweaters/id_00005831/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_4_full.jpg,WOMEN/Sweaters/id_00005831/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_7_additional.jpg,WOMEN/Sweaters/id_00005831/02_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005831/02_7_additional.jpg,WOMEN/Sweaters/id_00005831/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_7_additional.jpg,WOMEN/Sweaters/id_00005831/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_7_additional.jpg,WOMEN/Sweaters/id_00005831/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_3_back.jpg,WOMEN/Sweaters/id_00005831/02_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005831/02_3_back.jpg,WOMEN/Sweaters/id_00005831/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_3_back.jpg,WOMEN/Sweaters/id_00005831/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_3_back.jpg,WOMEN/Sweaters/id_00005831/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_1_front.jpg,WOMEN/Sweaters/id_00005831/02_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005831/02_1_front.jpg,WOMEN/Sweaters/id_00005831/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_1_front.jpg,WOMEN/Sweaters/id_00005831/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_1_front.jpg,WOMEN/Sweaters/id_00005831/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_2_side.jpg,WOMEN/Sweaters/id_00005831/02_4_full.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00005831/02_2_side.jpg,WOMEN/Sweaters/id_00005831/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_2_side.jpg,WOMEN/Sweaters/id_00005831/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00005831/02_2_side.jpg,WOMEN/Sweaters/id_00005831/02_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005019/04_4_full.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005019/04_7_additional.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005019/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005019/04_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_7_additional.jpg,WOMEN/Sweaters/id_00004626/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_7_additional.jpg,WOMEN/Sweaters/id_00004626/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_7_additional.jpg,WOMEN/Sweaters/id_00004626/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_3_back.jpg,WOMEN/Sweaters/id_00004626/02_7_additional.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00004626/02_3_back.jpg,WOMEN/Sweaters/id_00004626/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_3_back.jpg,WOMEN/Sweaters/id_00004626/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_1_front.jpg,WOMEN/Sweaters/id_00004626/02_7_additional.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00004626/02_1_front.jpg,WOMEN/Sweaters/id_00004626/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_1_front.jpg,WOMEN/Sweaters/id_00004626/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_2_side.jpg,WOMEN/Sweaters/id_00004626/02_7_additional.jpg,TRUE,TRUE
WOMEN/Sweaters/id_00004626/02_2_side.jpg,WOMEN/Sweaters/id_00004626/02_3_back.jpg,TRUE,FALSE
WOMEN/Sweaters/id_00004626/02_2_side.jpg,WOMEN/Sweaters/id_00004626/02_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,TRUE,FALSE
